model,sparse_enable,scheduling_enable,qps,hardware_name,iteration,request_batch_size,iteration_latency,average_utilization,normalized_variance,scheduling_remainder
qwen3,True,True,4.5,gpu,1,64,0.005166008993211193,0,0,0
qwen3,True,True,4.5,gpu,2,64,0.0051729532575823375,0,0,0
qwen3,True,True,4.5,gpu,3,64,0.005179897521953482,0,0,0
qwen3,True,True,4.5,gpu,4,68,0.005272578410331929,0,0,0
qwen3,True,True,4.5,gpu,5,66,0.00524339064099641,0,0,0
qwen3,True,True,4.5,gpu,6,67,0.005269375203851219,0,0,0
qwen3,True,True,4.5,gpu,7,64,0.005249017359928765,0,0,0
qwen3,True,True,4.5,gpu,8,67,0.005298120678544293,0,0,0
qwen3,True,True,4.5,gpu,9,67,0.005305390455307835,0,0,0
qwen3,True,True,4.5,gpu,10,68,0.005359052593703864,0,0,0
qwen3,True,True,4.5,gpu,11,68,0.005366430874598206,0,0,0
qwen3,True,True,4.5,gpu,12,70,0.0054280767167613165,0,0,0
qwen3,True,True,4.5,gpu,13,68,0.005392049578310476,0,0,0
qwen3,True,True,4.5,gpu,14,72,0.005427103044390907,0,0,0
qwen3,True,True,4.5,gpu,15,71,0.005429759963192094,0,0,0
qwen3,True,True,4.5,gpu,16,74,0.005482771234953879,0,0,0
qwen3,True,True,4.5,gpu,17,73,0.005473927618109102,0,0,0
qwen3,True,True,4.5,gpu,18,77,0.005541648045310026,0,0,0
qwen3,True,True,4.5,gpu,19,76,0.005520001843249696,0,0,0
qwen3,True,True,4.5,gpu,20,82,0.005682343443970483,0,0,0
qwen3,True,True,4.5,gpu,21,82,0.005691240782696012,0,0,0
qwen3,True,True,4.5,gpu,22,83,0.005718970433831049,0,0,0
qwen3,True,True,4.5,gpu,23,82,0.0056904875693116275,0,0,0
qwen3,True,True,4.5,gpu,24,86,0.005755163565318967,0,0,0
qwen3,True,True,4.5,gpu,25,83,0.005706600060701203,0,0,0
qwen3,True,True,4.5,gpu,26,84,0.005746472250079556,0,0,0
qwen3,True,True,4.5,gpu,27,84,0.005755586597066683,0,0,0
qwen3,True,True,4.5,gpu,28,87,0.0058071918262218,0,0,0
qwen3,True,True,4.5,gpu,29,86,0.005809850549460476,0,0,0
qwen3,True,True,4.5,gpu,30,90,0.005894076235605286,0,0,0
