model,sparse_enable,scheduling_enable,qps,hardware_name,iteration,request_batch_size,iteration_latency,average_utilization,normalized_variance,scheduling_remainder
llama4,True,True,3.5,gpu,1,64,0.004937813184833125,0,0,0
llama4,True,True,3.5,gpu,2,63,0.004938736399080477,0,0,0
llama4,True,True,3.5,gpu,3,62,0.004922013353804392,0,0,0
llama4,True,True,3.5,gpu,4,61,0.004909323859017996,0,0,0
llama4,True,True,3.5,gpu,5,59,0.004869328312986584,0,0,0
llama4,True,True,3.5,gpu,6,64,0.005005021331199006,0,0,0
llama4,True,True,3.5,gpu,7,64,0.005015773740547875,0,0,0
llama4,True,True,3.5,gpu,8,67,0.005139700478221253,0,0,0
llama4,True,True,3.5,gpu,9,67,0.00515095690675835,0,0,0
llama4,True,True,3.5,gpu,10,71,0.005244220504111186,0,0,0
llama4,True,True,3.5,gpu,11,70,0.0052380874497233425,0,0,0
llama4,True,True,3.5,gpu,12,71,0.005255993524691269,0,0,0
llama4,True,True,3.5,gpu,13,69,0.005211454821046493,0,0,0
llama4,True,True,3.5,gpu,14,72,0.0052945532105056585,0,0,0
llama4,True,True,3.5,gpu,15,71,0.0052709391090227315,0,0,0
llama4,True,True,3.5,gpu,16,72,0.005365624106997428,0,0,0
llama4,True,True,3.5,gpu,17,70,0.005345628307018379,0,0,0
llama4,True,True,3.5,gpu,18,73,0.005484833847847647,0,0,0
llama4,True,True,3.5,gpu,19,72,0.005441736592355341,0,0,0
llama4,True,True,3.5,gpu,20,71,0.005443495647631488,0,0,0
llama4,True,True,3.5,gpu,21,70,0.005425931173391161,0,0,0
llama4,True,True,3.5,gpu,22,70,0.005442552630731797,0,0,0
llama4,True,True,3.5,gpu,23,70,0.005454313078457123,0,0,0
llama4,True,True,3.5,gpu,24,70,0.005438509301355076,0,0,0
llama4,True,True,3.5,gpu,25,69,0.0054291799344902015,0,0,0
llama4,True,True,3.5,gpu,26,70,0.005466398363103707,0,0,0
llama4,True,True,3.5,gpu,27,68,0.005397504319963346,0,0,0
llama4,True,True,3.5,gpu,28,70,0.0054672342041325005,0,0,0
llama4,True,True,3.5,gpu,29,68,0.005449073901655531,0,0,0
llama4,True,True,3.5,gpu,30,68,0.005482676577854609,0,0,0
llama4,True,True,3.5,gpu,31,68,0.0054941010127877825,0,0,0
llama4,True,True,3.5,gpu,32,72,0.005656245835547951,0,0,0
llama4,True,True,3.5,gpu,33,69,0.005609439621608943,0,0,0
llama4,True,True,3.5,gpu,34,75,0.005753124940436942,0,0,0
llama4,True,True,3.5,gpu,35,75,0.005765725420142647,0,0,0
llama4,True,True,3.5,gpu,36,81,0.0058998134196363815,0,0,0
llama4,True,True,3.5,gpu,37,81,0.005913421937718544,0,0,0
llama4,True,True,3.5,gpu,38,81,0.006002967949843234,0,0,0
llama4,True,True,3.5,gpu,39,80,0.006003720363726786,0,0,0
llama4,True,True,3.5,gpu,40,84,0.006194426273819887,0,0,0
llama4,True,True,3.5,gpu,41,83,0.006192997398522174,0,0,0
llama4,True,True,3.5,gpu,42,85,0.006260548787477787,0,0,0
llama4,True,True,3.5,gpu,43,88,0.006313739244467686,0,0,0
llama4,True,True,3.5,gpu,44,93,0.006449762687536814,0,0,0
llama4,True,True,3.5,gpu,45,90,0.0063248279114869795,0,0,0
llama4,True,True,3.5,gpu,46,94,0.006405145237454923,0,0,0
llama4,True,True,3.5,gpu,47,93,0.006380016284439587,0,0,0
llama4,True,True,3.5,gpu,48,95,0.006447731488839693,0,0,0
llama4,True,True,3.5,gpu,49,101,0.006577130676065778,0,0,0
llama4,True,True,3.5,gpu,50,105,0.006725989023697315,0,0,0
llama4,True,True,3.5,gpu,51,108,0.0068892404339233925,0,0,0
llama4,True,True,3.5,gpu,52,110,0.006940822833348605,0,0,0
llama4,True,True,3.5,gpu,53,110,0.006988027042710539,0,0,0
llama4,True,True,3.5,gpu,54,113,0.00709295648477256,0,0,0
llama4,True,True,3.5,gpu,55,115,0.007115997354638908,0,0,0
llama4,True,True,3.5,gpu,56,124,0.007410326619067967,0,0,0
llama4,True,True,3.5,gpu,57,124,0.007463434801018216,0,0,0
llama4,True,True,3.5,gpu,58,124,0.0074767184821791215,0,0,0
llama4,True,True,3.5,gpu,59,127,0.0075485464732625695,0,0,0
llama4,True,True,3.5,gpu,60,127,0.007576113492057666,0,0,0
llama4,True,True,3.5,gpu,61,127,0.007566359342198219,0,0,0
llama4,True,True,3.5,gpu,62,127,0.007614241165079905,0,0,0
llama4,True,True,3.5,gpu,63,129,0.0076989347943707265,0,0,0
llama4,True,True,3.5,gpu,64,125,0.00758029943724268,0,0,0
llama4,True,True,3.5,gpu,65,125,0.007554423658279236,0,0,0
llama4,True,True,3.5,gpu,66,122,0.007512836818489485,0,0,0
llama4,True,True,3.5,gpu,67,123,0.007543500203688295,0,0,0
llama4,True,True,3.5,gpu,68,128,0.007659703082972034,0,0,0
llama4,True,True,3.5,gpu,69,138,0.007911597583484326,0,0,0
llama4,True,True,3.5,gpu,70,140,0.008005855004496736,0,0,0
llama4,True,True,3.5,gpu,71,144,0.008131720224591497,0,0,0
llama4,True,True,3.5,gpu,72,145,0.008179030212840466,0,0,0
