model,sparse_enable,scheduling_enable,qps,hardware_name,iteration,request_batch_size,iteration_latency,average_utilization,normalized_variance,scheduling_remainder
llama4,True,True,3.0,gpu,1,64,0.005390236998355038,0,0,0
llama4,True,True,3.0,gpu,2,64,0.005400989407703907,0,0,0
llama4,True,True,3.0,gpu,3,63,0.005393338707815931,0,0,0
llama4,True,True,3.0,gpu,4,68,0.005527010061339992,0,0,0
llama4,True,True,3.0,gpu,5,67,0.005529109320359877,0,0,0
llama4,True,True,3.0,gpu,6,70,0.005601788519294602,0,0,0
llama4,True,True,3.0,gpu,7,68,0.005538785875887799,0,0,0
llama4,True,True,3.0,gpu,8,69,0.005546782367454961,0,0,0
llama4,True,True,3.0,gpu,9,69,0.005558374808784211,0,0,0
llama4,True,True,3.0,gpu,10,70,0.005585517044584735,0,0,0
llama4,True,True,3.0,gpu,11,68,0.0055162967675392565,0,0,0
llama4,True,True,3.0,gpu,12,70,0.005565027249182763,0,0,0
llama4,True,True,3.0,gpu,13,69,0.005567458330043214,0,0,0
llama4,True,True,3.0,gpu,14,68,0.005575765443814743,0,0,0
llama4,True,True,3.0,gpu,15,68,0.005587189878747916,0,0,0
llama4,True,True,3.0,gpu,16,68,0.005606185777375409,0,0,0
llama4,True,True,3.0,gpu,17,68,0.005617610212308583,0,0,0
llama4,True,True,3.0,gpu,18,65,0.00557181063976217,0,0,0
llama4,True,True,3.0,gpu,19,64,0.005569867966389194,0,0,0
llama4,True,True,3.0,gpu,20,69,0.005691946878584006,0,0,0
llama4,True,True,3.0,gpu,21,66,0.005633051189046829,0,0,0
llama4,True,True,3.0,gpu,22,67,0.005664553209242162,0,0,0
llama4,True,True,3.0,gpu,23,66,0.0056421137555479044,0,0,0
llama4,True,True,3.0,gpu,24,67,0.005682352108339193,0,0,0
llama4,True,True,3.0,gpu,25,67,0.005693608536876291,0,0,0
llama4,True,True,3.0,gpu,26,67,0.00566990985614253,0,0,0
llama4,True,True,3.0,gpu,27,66,0.005664443239403543,0,0,0
llama4,True,True,3.0,gpu,28,66,0.005683272528618821,0,0,0
llama4,True,True,3.0,gpu,29,66,0.005694360950759843,0,0,0
llama4,True,True,3.0,gpu,30,67,0.005753432783717996,0,0,0
llama4,True,True,3.0,gpu,31,65,0.005654303177219389,0,0,0
llama4,True,True,3.0,gpu,32,66,0.0057031168411298665,0,0,0
llama4,True,True,3.0,gpu,33,65,0.005703369426776777,0,0,0
llama4,True,True,3.0,gpu,34,69,0.005833933238026227,0,0,0
llama4,True,True,3.0,gpu,35,69,0.005845525679355475,0,0,0
llama4,True,True,3.0,gpu,36,69,0.005857118120684726,0,0,0
llama4,True,True,3.0,gpu,37,68,0.005861232059473661,0,0,0
llama4,True,True,3.0,gpu,38,72,0.006010102979959955,0,0,0
llama4,True,True,3.0,gpu,39,71,0.00597540325030373,0,0,0
llama4,True,True,3.0,gpu,40,74,0.006086401877382422,0,0,0
llama4,True,True,3.0,gpu,41,73,0.00606665611396083,0,0,0
llama4,True,True,3.0,gpu,42,75,0.0061328536728608015,0,0,0
llama4,True,True,3.0,gpu,43,73,0.0060800924346953306,0,0,0
llama4,True,True,3.0,gpu,44,76,0.006203167964517432,0,0,0
llama4,True,True,3.0,gpu,45,75,0.006169134672510063,0,0,0
llama4,True,True,3.0,gpu,46,78,0.006223166558464206,0,0,0
llama4,True,True,3.0,gpu,47,77,0.006196865751627923,0,0,0
llama4,True,True,3.0,gpu,48,81,0.006308611449532988,0,0,0
llama4,True,True,3.0,gpu,49,83,0.006404893329201473,0,0,0
llama4,True,True,3.0,gpu,50,85,0.006506716625972747,0,0,0
llama4,True,True,3.0,gpu,51,85,0.006539139066447708,0,0,0
llama4,True,True,3.0,gpu,52,83,0.006446571488283101,0,0,0
llama4,True,True,3.0,gpu,53,85,0.006531762151842842,0,0,0
llama4,True,True,3.0,gpu,54,86,0.006566120280771468,0,0,0
llama4,True,True,3.0,gpu,55,89,0.006663660235373868,0,0,0
llama4,True,True,3.0,gpu,56,89,0.006667354979103679,0,0,0
llama4,True,True,3.0,gpu,57,88,0.006659537669803489,0,0,0
llama4,True,True,3.0,gpu,58,90,0.006724074722516767,0,0,0
llama4,True,True,3.0,gpu,59,91,0.006728188906183975,0,0,0
llama4,True,True,3.0,gpu,60,94,0.0068238765994779495,0,0,0
llama4,True,True,3.0,gpu,61,94,0.006869400744879121,0,0,0
llama4,True,True,3.0,gpu,62,95,0.006901744194038696,0,0,0
llama4,True,True,3.0,gpu,63,101,0.007109105333963391,0,0,0
llama4,True,True,3.0,gpu,64,103,0.007144732713696825,0,0,0
llama4,True,True,3.0,gpu,65,102,0.007110375981752062,0,0,0
llama4,True,True,3.0,gpu,66,108,0.0073388947517114495,0,0,0
llama4,True,True,3.0,gpu,67,110,0.007365123552151656,0,0,0
llama4,True,True,3.0,gpu,68,112,0.007411326952934714,0,0,0
llama4,True,True,3.0,gpu,69,112,0.007389661112760208,0,0,0
llama4,True,True,3.0,gpu,70,110,0.007297260144007814,0,0,0
llama4,True,True,3.0,gpu,71,111,0.007276344168627408,0,0,0
llama4,True,True,3.0,gpu,72,112,0.007331365687289531,0,0,0
llama4,True,True,3.0,gpu,73,114,0.007407303426210329,0,0,0
llama4,True,True,3.0,gpu,74,112,0.0073746987646224026,0,0,0
llama4,True,True,3.0,gpu,75,110,0.0072938874432315354,0,0,0
llama4,True,True,3.0,gpu,76,113,0.007352967902971131,0,0,0
llama4,True,True,3.0,gpu,77,113,0.007355817026785115,0,0,0
llama4,True,True,3.0,gpu,78,110,0.007302459960383,0,0,0
llama4,True,True,3.0,gpu,79,106,0.007200621051910976,0,0,0
llama4,True,True,3.0,gpu,80,105,0.007154496887321577,0,0,0
llama4,True,True,3.0,gpu,81,107,0.0072440473352761246,0,0,0
llama4,True,True,3.0,gpu,82,105,0.007149267734285291,0,0,0
llama4,True,True,3.0,gpu,83,106,0.007197566203136644,0,0,0
llama4,True,True,3.0,gpu,84,106,0.0071659837946420665,0,0,0
llama4,True,True,3.0,gpu,85,109,0.007296472560649443,0,0,0
llama4,True,True,3.0,gpu,86,112,0.007378561514748293,0,0,0
llama4,True,True,3.0,gpu,87,112,0.007397378231108812,0,0,0
llama4,True,True,3.0,gpu,88,114,0.007495340174738059,0,0,0
llama4,True,True,3.0,gpu,89,110,0.007349840558044181,0,0,0
llama4,True,True,3.0,gpu,90,112,0.007383454654992424,0,0,0
llama4,True,True,3.0,gpu,91,113,0.0073761653584843885,0,0,0
llama4,True,True,3.0,gpu,92,114,0.007423807168573918,0,0,0
llama4,True,True,3.0,gpu,93,118,0.007518238428796117,0,0,0
llama4,True,True,3.0,gpu,94,118,0.007533511644016556,0,0,0
llama4,True,True,3.0,gpu,95,120,0.007632467656183644,0,0,0
llama4,True,True,3.0,gpu,96,120,0.007652628423712769,0,0,0
llama4,True,True,3.0,gpu,97,118,0.0076131159421116605,0,0,0
llama4,True,True,3.0,gpu,98,120,0.007633950377087225,0,0,0
llama4,True,True,3.0,gpu,99,121,0.007658571119962749,0,0,0
llama4,True,True,3.0,gpu,100,120,0.007590092325808197,0,0,0
llama4,True,True,3.0,gpu,101,123,0.007714345297386694,0,0,0
llama4,True,True,3.0,gpu,102,125,0.007825411739909876,0,0,0
llama4,True,True,3.0,gpu,103,123,0.007735017069023361,0,0,0
llama4,True,True,3.0,gpu,104,124,0.007762670308931423,0,0,0
llama4,True,True,3.0,gpu,105,123,0.007785274730175764,0,0,0
llama4,True,True,3.0,gpu,106,123,0.0078061173021762315,0,0,0
llama4,True,True,3.0,gpu,107,125,0.007869975344385894,0,0,0
llama4,True,True,3.0,gpu,108,127,0.007939708022522777,0,0,0
llama4,True,True,3.0,gpu,109,124,0.007837804092573982,0,0,0
llama4,True,True,3.0,gpu,110,131,0.00801920068333282,0,0,0
llama4,True,True,3.0,gpu,111,135,0.008125722816137047,0,0,0
llama4,True,True,3.0,gpu,112,141,0.00838164478944704,0,0,0
llama4,True,True,3.0,gpu,113,140,0.008286646130421984,0,0,0
llama4,True,True,3.0,gpu,114,143,0.00833042124431231,0,0,0
llama4,True,True,3.0,gpu,115,149,0.00849728306389564,0,0,0
llama4,True,True,3.0,gpu,116,150,0.008549966462851312,0,0,0
llama4,True,True,3.0,gpu,117,148,0.00852694934171062,0,0,0
llama4,True,True,3.0,gpu,118,151,0.008669019373176354,0,0,0
llama4,True,True,3.0,gpu,119,147,0.008601967567579112,0,0,0
llama4,True,True,3.0,gpu,120,146,0.00857500730801328,0,0,0
llama4,True,True,3.0,gpu,121,144,0.008538867527188448,0,0,0
llama4,True,True,3.0,gpu,122,145,0.008549032735082118,0,0,0
llama4,True,True,3.0,gpu,123,146,0.008560712794508197,0,0,0
llama4,True,True,3.0,gpu,124,144,0.008453846511886916,0,0,0
llama4,True,True,3.0,gpu,125,142,0.008450484742103258,0,0,0
llama4,True,True,3.0,gpu,126,147,0.00861506787552146,0,0,0
llama4,True,True,3.0,gpu,127,148,0.008657497296381048,0,0,0
llama4,True,True,3.0,gpu,128,156,0.008967842411027067,0,0,0
llama4,True,True,3.0,gpu,129,160,0.009062962460639912,0,0,0
llama4,True,True,3.0,gpu,130,160,0.009052550255034778,0,0,0
llama4,True,True,3.0,gpu,131,158,0.00900919597806571,0,0,0
llama4,True,True,3.0,gpu,132,164,0.009150011218321794,0,0,0
llama4,True,True,3.0,gpu,133,160,0.009009357244420747,0,0,0
llama4,True,True,3.0,gpu,134,163,0.009085053573565531,0,0,0
llama4,True,True,3.0,gpu,135,163,0.009132757611164105,0,0,0
llama4,True,True,3.0,gpu,136,162,0.009160738237082878,0,0,0
llama4,True,True,3.0,gpu,137,164,0.009202581853471128,0,0,0
llama4,True,True,3.0,gpu,138,160,0.009103932272556821,0,0,0
llama4,True,True,3.0,gpu,139,160,0.0090928438504158,0,0,0
llama4,True,True,3.0,gpu,140,162,0.009163585963912996,0,0,0
llama4,True,True,3.0,gpu,141,163,0.009195255990504407,0,0,0
llama4,True,True,3.0,gpu,142,164,0.009212652458348656,0,0,0
llama4,True,True,3.0,gpu,143,163,0.009250362088417362,0,0,0
llama4,True,True,3.0,gpu,144,165,0.009344637670219967,0,0,0
llama4,True,True,3.0,gpu,145,167,0.00942916469009858,0,0,0
llama4,True,True,3.0,gpu,146,164,0.009307094404685207,0,0,0
llama4,True,True,3.0,gpu,147,169,0.009429351102163131,0,0,0
llama4,True,True,3.0,gpu,148,169,0.009479255986717037,0,0,0
llama4,True,True,3.0,gpu,149,175,0.00973314651645164,0,0,0
llama4,True,True,3.0,gpu,150,176,0.00984813933359361,0,0,0
llama4,True,True,3.0,gpu,151,179,0.009976920095962991,0,0,0
llama4,True,True,3.0,gpu,152,181,0.010107458516624653,0,0,0
llama4,True,True,3.0,gpu,153,180,0.010121979073083275,0,0,0
llama4,True,True,3.0,gpu,154,179,0.010144062711333036,0,0,0
llama4,True,True,3.0,gpu,155,180,0.010228318739896262,0,0,0
llama4,True,True,3.0,gpu,156,178,0.010153047438624316,0,0,0
llama4,True,True,3.0,gpu,157,179,0.010190426888714589,0,0,0
llama4,True,True,3.0,gpu,158,181,0.010303162219327635,0,0,0
llama4,True,True,3.0,gpu,159,184,0.010417172388680942,0,0,0
llama4,True,True,3.0,gpu,160,179,0.010288359250804463,0,0,0
llama4,True,True,3.0,gpu,161,184,0.010454297611262172,0,0,0
llama4,True,True,3.0,gpu,162,182,0.010416487545363604,0,0,0
llama4,True,True,3.0,gpu,163,187,0.01058513216894873,0,0,0
llama4,True,True,3.0,gpu,164,195,0.01087783940597449,0,0,0
llama4,True,True,3.0,gpu,165,193,0.01084540694173423,0,0,0
llama4,True,True,3.0,gpu,166,191,0.010717545447538881,0,0,0
llama4,True,True,3.0,gpu,167,192,0.010720994590541093,0,0,0
llama4,True,True,3.0,gpu,168,189,0.010497942682198964,0,0,0
llama4,True,True,3.0,gpu,169,189,0.010511385987852773,0,0,0
llama4,True,True,3.0,gpu,170,189,0.01053119956671886,0,0,0
llama4,True,True,3.0,gpu,171,189,0.01050298566804897,0,0,0
llama4,True,True,3.0,gpu,172,187,0.010427040944208862,0,0,0
llama4,True,True,3.0,gpu,173,184,0.01033975496770255,0,0,0
llama4,True,True,3.0,gpu,174,186,0.010380586354762762,0,0,0
llama4,True,True,3.0,gpu,175,182,0.010262298186297758,0,0,0
llama4,True,True,3.0,gpu,176,177,0.01013247701004483,0,0,0
llama4,True,True,3.0,gpu,177,175,0.010034524845302612,0,0,0
llama4,True,True,3.0,gpu,178,173,0.00993808613510895,0,0,0
llama4,True,True,3.0,gpu,179,174,0.010029748414938134,0,0,0
llama4,True,True,3.0,gpu,180,170,0.00991480640455604,0,0,0
llama4,True,True,3.0,gpu,181,171,0.009900950888762413,0,0,0
llama4,True,True,3.0,gpu,182,172,0.009904055637069302,0,0,0
llama4,True,True,3.0,gpu,183,174,0.01003360976808016,0,0,0
llama4,True,True,3.0,gpu,184,175,0.010088951932711955,0,0,0
llama4,True,True,3.0,gpu,185,182,0.010298915198739173,0,0,0
llama4,True,True,3.0,gpu,186,183,0.010421962544005767,0,0,0
llama4,True,True,3.0,gpu,187,184,0.010448938170394079,0,0,0
llama4,True,True,3.0,gpu,188,183,0.01047337389818891,0,0,0
llama4,True,True,3.0,gpu,189,182,0.010459001545474023,0,0,0
llama4,True,True,3.0,gpu,190,186,0.010604019494721471,0,0,0
llama4,True,True,3.0,gpu,191,186,0.0105942807116845,0,0,0
llama4,True,True,3.0,gpu,192,187,0.010626957379668506,0,0,0
llama4,True,True,3.0,gpu,193,186,0.010510759181092899,0,0,0
llama4,True,True,3.0,gpu,194,182,0.010322226178277896,0,0,0
llama4,True,True,3.0,gpu,195,184,0.010413120677401046,0,0,0
llama4,True,True,3.0,gpu,196,182,0.01038489116703041,0,0,0
llama4,True,True,3.0,gpu,197,185,0.01049655762874182,0,0,0
llama4,True,True,3.0,gpu,198,183,0.010481420044410356,0,0,0
llama4,True,True,3.0,gpu,199,183,0.01048913855974282,0,0,0
llama4,True,True,3.0,gpu,200,184,0.01052701225013429,0,0,0
llama4,True,True,3.0,gpu,201,183,0.010523249446081712,0,0,0
llama4,True,True,3.0,gpu,202,184,0.010524189669013681,0,0,0
llama4,True,True,3.0,gpu,203,183,0.01048377772189087,0,0,0
llama4,True,True,3.0,gpu,204,179,0.010414887624823826,0,0,0
llama4,True,True,3.0,gpu,205,184,0.010508227664402594,0,0,0
llama4,True,True,3.0,gpu,206,185,0.010447155366392274,0,0,0
llama4,True,True,3.0,gpu,207,185,0.010443977214705455,0,0,0
llama4,True,True,3.0,gpu,208,182,0.010375831394497055,0,0,0
llama4,True,True,3.0,gpu,209,185,0.010518895494500632,0,0,0
llama4,True,True,3.0,gpu,210,183,0.010490152186054723,0,0,0
llama4,True,True,3.0,gpu,211,182,0.010500983586718981,0,0,0
llama4,True,True,3.0,gpu,212,179,0.010330006676241127,0,0,0
llama4,True,True,3.0,gpu,213,178,0.010341843321314118,0,0,0
llama4,True,True,3.0,gpu,214,177,0.01025152928360512,0,0,0
llama4,True,True,3.0,gpu,215,175,0.010162135666175756,0,0,0
llama4,True,True,3.0,gpu,216,178,0.010300842775752241,0,0,0
llama4,True,True,3.0,gpu,217,177,0.01024766234252765,0,0,0
llama4,True,True,3.0,gpu,218,175,0.010156245663426058,0,0,0
llama4,True,True,3.0,gpu,219,177,0.01020009697466405,0,0,0
llama4,True,True,3.0,gpu,220,178,0.010207414455727596,0,0,0
llama4,True,True,3.0,gpu,221,175,0.010129697858878316,0,0,0
llama4,True,True,3.0,gpu,222,171,0.009921016661388931,0,0,0
llama4,True,True,3.0,gpu,223,171,0.009937324457679211,0,0,0
llama4,True,True,3.0,gpu,224,167,0.0098469267479467,0,0,0
llama4,True,True,3.0,gpu,225,167,0.009841389521795502,0,0,0
llama4,True,True,3.0,gpu,226,168,0.009868691382088929,0,0,0
llama4,True,True,3.0,gpu,227,163,0.009667494030197038,0,0,0
llama4,True,True,3.0,gpu,228,159,0.009563800066448868,0,0,0
llama4,True,True,3.0,gpu,229,158,0.00945567455678808,0,0,0
llama4,True,True,3.0,gpu,230,164,0.00961277803556038,0,0,0
llama4,True,True,3.0,gpu,231,162,0.009551958078318698,0,0,0
llama4,True,True,3.0,gpu,232,164,0.009641855714936302,0,0,0
llama4,True,True,3.0,gpu,233,159,0.009490375683428167,0,0,0
llama4,True,True,3.0,gpu,234,162,0.00957666898838051,0,0,0
llama4,True,True,3.0,gpu,235,160,0.009510295041181283,0,0,0
llama4,True,True,3.0,gpu,236,165,0.009702622978677699,0,0,0
llama4,True,True,3.0,gpu,237,167,0.009722457757179972,0,0,0
llama4,True,True,3.0,gpu,238,170,0.009797164208738513,0,0,0
llama4,True,True,3.0,gpu,239,167,0.009704156235878576,0,0,0
llama4,True,True,3.0,gpu,240,174,0.009944688284088475,0,0,0
llama4,True,True,3.0,gpu,241,175,0.01000055821663414,0,0,0
llama4,True,True,3.0,gpu,242,174,0.010015754989628655,0,0,0
llama4,True,True,3.0,gpu,243,173,0.01000794326826391,0,0,0
llama4,True,True,3.0,gpu,244,174,0.010048351024435138,0,0,0
llama4,True,True,3.0,gpu,245,175,0.010059856092545831,0,0,0
llama4,True,True,3.0,gpu,246,178,0.010166451628729997,0,0,0
llama4,True,True,3.0,gpu,247,174,0.010043621699635488,0,0,0
llama4,True,True,3.0,gpu,248,176,0.010121074290088702,0,0,0
llama4,True,True,3.0,gpu,249,174,0.009987826812331888,0,0,0
llama4,True,True,3.0,gpu,250,174,0.009962453655572814,0,0,0
llama4,True,True,3.0,gpu,251,174,0.009986302181912446,0,0,0
llama4,True,True,3.0,gpu,252,174,0.009921276721711694,0,0,0
llama4,True,True,3.0,gpu,253,173,0.009906403143776311,0,0,0
llama4,True,True,3.0,gpu,254,173,0.009904226045546628,0,0,0
llama4,True,True,3.0,gpu,255,173,0.00998956630983397,0,0,0
