model,sparse_enable,scheduling_enable,qps,hardware_name,iteration,request_batch_size,iteration_latency,average_utilization,normalized_variance,scheduling_remainder
qwen3,True,True,1.5,gpu,1,64,0.005152080751365534,0,0,0
qwen3,True,True,1.5,gpu,2,64,0.005159025015736679,0,0,0
qwen3,True,True,1.5,gpu,3,64,0.0051659692801078235,0,0,0
qwen3,True,True,1.5,gpu,4,64,0.00516542946611006,0,0,0
qwen3,True,True,1.5,gpu,5,63,0.005163200992369055,0,0,0
qwen3,True,True,1.5,gpu,6,63,0.005182844751137419,0,0,0
qwen3,True,True,1.5,gpu,7,60,0.005143062863364431,0,0,0
qwen3,True,True,1.5,gpu,8,60,0.005149573111212379,0,0,0
qwen3,True,True,1.5,gpu,9,58,0.005106925416345303,0,0,0
qwen3,True,True,1.5,gpu,10,56,0.005083037207262804,0,0,0
qwen3,True,True,1.5,gpu,11,56,0.005089113438587555,0,0,0
qwen3,True,True,1.5,gpu,12,56,0.005095189669912307,0,0,0
qwen3,True,True,1.5,gpu,13,56,0.005101265901237059,0,0,0
qwen3,True,True,1.5,gpu,14,57,0.005160997955426631,0,0,0
qwen3,True,True,1.5,gpu,15,57,0.0051671826908821815,0,0,0
qwen3,True,True,1.5,gpu,16,56,0.005142059845542558,0,0,0
qwen3,True,True,1.5,gpu,17,56,0.00514813607686731,0,0,0
qwen3,True,True,1.5,gpu,18,55,0.005137663995841801,0,0,0
qwen3,True,True,1.5,gpu,19,54,0.005127624126902002,0,0,0
qwen3,True,True,1.5,gpu,20,53,0.005116828337921584,0,0,0
qwen3,True,True,1.5,gpu,21,53,0.005122579056853939,0,0,0
qwen3,True,True,1.5,gpu,22,54,0.005137282798980613,0,0,0
qwen3,True,True,1.5,gpu,23,54,0.005143142022043767,0,0,0
qwen3,True,True,1.5,gpu,24,55,0.005181826079295794,0,0,0
qwen3,True,True,1.5,gpu,25,53,0.005161527528717108,0,0,0
qwen3,True,True,1.5,gpu,26,52,0.0051570186637918325,0,0,0
qwen3,True,True,1.5,gpu,27,51,0.005135584958899379,0,0,0
qwen3,True,True,1.5,gpu,28,54,0.005215186058238161,0,0,0
qwen3,True,True,1.5,gpu,29,52,0.00518447381775899,0,0,0
qwen3,True,True,1.5,gpu,30,53,0.005173906924034396,0,0,0
qwen3,True,True,1.5,gpu,31,51,0.005158920564771146,0,0,0
qwen3,True,True,1.5,gpu,32,51,0.0051648900964025865,0,0,0
qwen3,True,True,1.5,gpu,33,50,0.005159729304473772,0,0,0
qwen3,True,True,1.5,gpu,34,53,0.005211550639671743,0,0,0
qwen3,True,True,1.5,gpu,35,52,0.005199885915426188,0,0,0
qwen3,True,True,1.5,gpu,36,54,0.0052492644752777885,0,0,0
qwen3,True,True,1.5,gpu,37,53,0.005241932698514245,0,0,0
qwen3,True,True,1.5,gpu,38,53,0.0052476834174466,0,0,0
qwen3,True,True,1.5,gpu,39,52,0.00524219981978162,0,0,0
qwen3,True,True,1.5,gpu,40,52,0.0052277642592916135,0,0,0
qwen3,True,True,1.5,gpu,41,52,0.005233406474093168,0,0,0
qwen3,True,True,1.5,gpu,42,51,0.005208714036401764,0,0,0
qwen3,True,True,1.5,gpu,43,51,0.00521424774707252,0,0,0
qwen3,True,True,1.5,gpu,44,51,0.005219781457743276,0,0,0
qwen3,True,True,1.5,gpu,45,51,0.005225315168414032,0,0,0
qwen3,True,True,1.5,gpu,46,51,0.005229227632654009,0,0,0
qwen3,True,True,1.5,gpu,47,51,0.005234761343324766,0,0,0
qwen3,True,True,1.5,gpu,48,53,0.005273718093307183,0,0,0
qwen3,True,True,1.5,gpu,49,53,0.005279468812239538,0,0,0
qwen3,True,True,1.5,gpu,50,55,0.005299111826939708,0,0,0
qwen3,True,True,1.5,gpu,51,54,0.005288204827172259,0,0,0
qwen3,True,True,1.5,gpu,52,53,0.00528358655589744,0,0,0
qwen3,True,True,1.5,gpu,53,51,0.005229983552694628,0,0,0
qwen3,True,True,1.5,gpu,54,51,0.005235517263365384,0,0,0
qwen3,True,True,1.5,gpu,55,49,0.0051768127615775235,0,0,0
qwen3,True,True,1.5,gpu,56,47,0.00511127069511183,0,0,0
qwen3,True,True,1.5,gpu,57,47,0.005116370389259389,0,0,0
qwen3,True,True,1.5,gpu,58,49,0.005146003903961778,0,0,0
qwen3,True,True,1.5,gpu,59,49,0.005151320606370936,0,0,0
qwen3,True,True,1.5,gpu,60,53,0.005237267923108626,0,0,0
qwen3,True,True,1.5,gpu,61,49,0.00513765449920271,0,0,0
qwen3,True,True,1.5,gpu,62,49,0.0051429712016118675,0,0,0
qwen3,True,True,1.5,gpu,63,49,0.005148287904021025,0,0,0
qwen3,True,True,1.5,gpu,64,50,0.005189904279460862,0,0,0
qwen3,True,True,1.5,gpu,65,48,0.005165815302054159,0,0,0
qwen3,True,True,1.5,gpu,66,49,0.005185402632285539,0,0,0
qwen3,True,True,1.5,gpu,67,49,0.005190719334694696,0,0,0
qwen3,True,True,1.5,gpu,68,51,0.005213737706293314,0,0,0
qwen3,True,True,1.5,gpu,69,50,0.005187317322477822,0,0,0
qwen3,True,True,1.5,gpu,70,50,0.0051927425290177786,0,0,0
qwen3,True,True,1.5,gpu,71,50,0.0051981677355577354,0,0,0
qwen3,True,True,1.5,gpu,72,51,0.005193340734140565,0,0,0
qwen3,True,True,1.5,gpu,73,51,0.005198874444811321,0,0,0
qwen3,True,True,1.5,gpu,74,50,0.005170173669811558,0,0,0
qwen3,True,True,1.5,gpu,75,48,0.005112446607419634,0,0,0
qwen3,True,True,1.5,gpu,76,49,0.005133557506575923,0,0,0
qwen3,True,True,1.5,gpu,77,48,0.0051186340495314175,0,0,0
qwen3,True,True,1.5,gpu,78,50,0.005155532829903627,0,0,0
qwen3,True,True,1.5,gpu,79,49,0.005121512645838474,0,0,0
qwen3,True,True,1.5,gpu,80,48,0.0051006214616000165,0,0,0
qwen3,True,True,1.5,gpu,81,47,0.00506768541662411,0,0,0
qwen3,True,True,1.5,gpu,82,46,0.005054281919629537,0,0,0
qwen3,True,True,1.5,gpu,83,45,0.0050444545478576155,0,0,0
qwen3,True,True,1.5,gpu,84,46,0.005049177714388258,0,0,0
qwen3,True,True,1.5,gpu,85,46,0.005054168904405018,0,0,0
qwen3,True,True,1.5,gpu,86,46,0.005049182225481978,0,0,0
qwen3,True,True,1.5,gpu,87,46,0.005054173415498738,0,0,0
qwen3,True,True,1.5,gpu,88,45,0.005012232429885248,0,0,0
qwen3,True,True,1.5,gpu,89,44,0.004981796491011443,0,0,0
qwen3,True,True,1.5,gpu,90,43,0.004966654221267851,0,0,0
qwen3,True,True,1.5,gpu,91,43,0.004971319898892214,0,0,0
qwen3,True,True,1.5,gpu,92,43,0.004993454741575238,0,0,0
qwen3,True,True,1.5,gpu,93,42,0.004992421617710511,0,0,0
qwen3,True,True,1.5,gpu,94,43,0.005018955918969267,0,0,0
qwen3,True,True,1.5,gpu,95,42,0.005002516110749807,0,0,0
qwen3,True,True,1.5,gpu,96,42,0.005016410955023306,0,0,0
qwen3,True,True,1.5,gpu,97,40,0.004968653641602485,0,0,0
qwen3,True,True,1.5,gpu,98,41,0.004975330784706256,0,0,0
qwen3,True,True,1.5,gpu,99,40,0.00494478183060793,0,0,0
qwen3,True,True,1.5,gpu,100,43,0.0049853196384215355,0,0,0
qwen3,True,True,1.5,gpu,101,42,0.0049788640146730834,0,0,0
qwen3,True,True,1.5,gpu,102,41,0.004950923670807659,0,0,0
qwen3,True,True,1.5,gpu,103,38,0.004877506404705683,0,0,0
qwen3,True,True,1.5,gpu,104,39,0.004887004655210231,0,0,0
qwen3,True,True,1.5,gpu,105,38,0.0048800029019328076,0,0,0
qwen3,True,True,1.5,gpu,106,39,0.004895465270756331,0,0,0
qwen3,True,True,1.5,gpu,107,39,0.004899696931857498,0,0,0
qwen3,True,True,1.5,gpu,108,38,0.004878916958406071,0,0,0
qwen3,True,True,1.5,gpu,109,38,0.004883040115376439,0,0,0
qwen3,True,True,1.5,gpu,110,43,0.004955484611326749,0,0,0
qwen3,True,True,1.5,gpu,111,43,0.004960150288951112,0,0,0
qwen3,True,True,1.5,gpu,112,42,0.004913437828238693,0,0,0
qwen3,True,True,1.5,gpu,113,41,0.004887663958114273,0,0,0
qwen3,True,True,1.5,gpu,114,41,0.004906333886361678,0,0,0
qwen3,True,True,1.5,gpu,115,40,0.004890328996884159,0,0,0
qwen3,True,True,1.5,gpu,116,41,0.00488495676815676,0,0,0
qwen3,True,True,1.5,gpu,117,39,0.004879090169193103,0,0,0
qwen3,True,True,1.5,gpu,118,37,0.00482591306254479,0,0,0
qwen3,True,True,1.5,gpu,119,36,0.004809147741932932,0,0,0
qwen3,True,True,1.5,gpu,120,37,0.0048305769357316645,0,0,0
qwen3,True,True,1.5,gpu,121,37,0.004834591588571233,0,0,0
qwen3,True,True,1.5,gpu,122,37,0.004838606241410801,0,0,0
qwen3,True,True,1.5,gpu,123,36,0.004818693398787024,0,0,0
